index,store_ID,day_of_week,date,nb_customers_on_day,open,promotion,state_holiday,school_holiday,sales
428379,13,6,30/11/2013,480,1,0,0,0,4764
678443,860,7,30/03/2014,0,0,0,0,0,0
512556,991,4,20/06/2013,501,1,1,0,0,5372
341106,507,5,04/04/2014,744,1,1,0,0,6849
405101,545,1,28/07/2014,1194,1,1,0,1,11484
654077,949,4,24/07/2014,399,1,0,0,1,3858
349046,714,7,28/06/2015,0,0,0,0,0,0
332339,478,4,30/04/2015,1025,1,1,0,0,8842
571204,282,2,10/12/2013,649,1,0,0,0,5444
448997,139,4,24/01/2013,545,1,1,0,0,5871
108782,558,3,27/11/2013,379,1,0,0,0,3641
99217,362,6,27/12/2014,1292,1,0,0,1,9710
44919,344,1,23/12/2013,1744,1,0,0,1,10659
470501,794,6,23/03/2013,469,1,0,0,0,4537
411279,724,4,28/11/2013,767,1,0,0,0,6196
182989,590,6,08/02/2014,501,1,0,0,0,4793
244641,519,5,02/01/2015,630,1,0,0,1,5642
69326,556,5,21/03/2014,841,1,1,0,0,7788
242672,278,6,21/12/2013,952,1,0,0,0,7536
547053,187,3,21/01/2015,594,1,0,0,0,5236
611951,363,3,29/05/2013,925,1,1,0,0,8310
117291,1032,5,22/05/2015,956,1,1,0,1,8725
240490,322,6,04/01/2014,179,1,0,0,0,1530
621953,546,3,17/04/2013,1483,1,0,0,0,10124
412368,423,6,20/07/2013,1818,1,0,0,0,10408
232019,330,5,12/12/2014,432,1,0,0,0,4228
692020,73,3,03/12/2014,571,1,1,0,0,6026
255389,515,7,26/01/2014,0,0,0,0,0,0
163317,552,4,31/07/2014,850,1,1,0,0,7995
418857,886,2,02/04/2013,642,1,0,0,1,5464
433350,454,5,17/01/2014,713,1,0,0,0,6362
90901,683,4,21/05/2015,890,1,1,0,0,8243
204741,697,5,27/09/2013,1144,1,1,0,0,9746
572760,582,4,14/11/2013,697,1,0,0,0,5805
694712,7,5,29/03/2013,0,0,1,b,1,0
446361,815,4,25/06/2015,502,1,0,0,0,4751
641021,326,4,11/06/2015,395,1,0,0,0,3904
244144,410,1,21/10/2013,997,1,1,0,1,10854
528293,943,5,27/12/2013,708,1,0,0,1,6075
643153,1080,2,01/10/2013,735,1,0,0,0,6401
388007,106,6,07/02/2015,581,1,0,0,0,5645
280358,313,2,18/11/2014,591,1,0,0,0,5178
320379,635,1,20/10/2014,738,1,1,0,0,8078
627308,861,4,08/01/2015,507,1,1,0,0,5330
427069,482,1,21/10/2013,1095,1,1,0,1,11332
711060,29,3,20/08/2014,712,1,1,0,0,7039
26897,93,2,28/10/2014,483,1,0,0,0,4510
204870,521,5,26/04/2013,434,1,1,0,0,4922
464823,526,5,06/12/2013,1522,1,1,0,0,11383
235363,361,5,07/11/2014,763,1,1,0,0,8015
673679,930,6,11/10/2014,1211,1,0,0,0,8105
480963,757,1,16/09/2013,530,1,0,0,0,4794
210286,474,3,17/06/2015,765,1,1,0,0,6925
591576,546,4,19/02/2015,1701,1,1,0,0,13298
637417,314,1,05/01/2015,748,1,1,0,1,7912
156924,537,3,05/06/2013,635,1,1,0,0,6534
508919,1011,3,17/07/2013,1017,1,1,0,0,8749
298780,656,4,25/04/2013,362,1,1,0,0,3367
449882,703,7,05/07/2015,0,0,0,0,0,0
451816,488,6,11/05/2013,410,1,0,0,0,4124
506643,212,7,29/09/2013,0,0,0,0,0,0
57618,787,5,15/11/2013,1195,1,0,0,0,9109
186533,353,5,24/07/2015,1896,1,0,0,0,12265
54291,522,2,01/10/2013,464,1,0,0,0,4380
661136,1072,6,13/06/2015,442,1,0,0,0,4034
89721,584,4,18/12/2014,603,1,1,0,0,6244
635543,678,7,05/01/2014,0,0,0,0,0,0
349985,1028,3,25/09/2013,514,1,1,0,0,5470
703675,447,7,30/03/2014,0,0,0,0,0,0
68294,994,6,16/05/2015,294,1,0,0,0,2649
455181,345,1,30/09/2013,521,1,0,0,0,4721
669784,1026,4,17/07/2014,1016,1,1,0,1,9165
685880,907,3,11/06/2014,732,1,0,0,0,6021
646637,115,5,07/02/2014,559,1,1,0,0,5924
250623,567,6,19/07/2014,415,1,0,0,0,4047
705757,205,3,01/04/2015,1103,1,1,0,1,9802
223013,780,6,12/01/2013,310,1,0,0,0,2827
673900,638,1,09/03/2015,411,1,0,0,0,4010
671322,290,4,26/06/2014,571,1,0,0,0,5007
575368,941,1,30/06/2014,769,1,1,0,0,7816
608690,219,5,11/10/2013,385,1,1,0,0,4305
307864,1094,6,22/03/2014,433,1,0,0,0,4038
588781,759,1,10/03/2014,702,1,0,0,0,5833
144335,899,6,16/05/2015,237,1,0,0,0,2050
156850,635,7,19/07/2015,0,0,0,0,0,0
278509,46,4,04/04/2013,573,1,0,0,1,5036
389134,734,1,05/05/2014,710,1,1,0,0,8125
439593,160,3,19/11/2014,475,1,0,0,0,4508
184195,317,7,21/07/2013,0,0,0,0,0,0
211111,331,7,19/07/2015,0,0,0,0,0,0
227859,1054,1,24/02/2014,651,1,0,0,0,5217
607288,666,2,10/06/2014,606,1,0,0,1,5297
217765,293,1,30/06/2014,1128,1,1,0,0,10638
658851,714,1,06/05/2013,254,1,0,0,0,2669
671921,292,6,27/12/2014,410,1,0,0,0,3970
165143,127,1,26/08/2013,782,1,1,0,1,8478
330927,930,1,18/08/2014,1450,1,1,0,1,13220
531861,911,6,25/05/2013,607,1,0,0,0,5599
337857,1109,4,08/08/2013,411,1,0,0,1,3884
640449,1082,5,15/11/2013,982,1,0,0,0,7973
611313,821,7,01/09/2013,0,0,0,0,0,0
526586,961,7,20/01/2013,0,0,0,0,0,0
593762,409,4,23/04/2015,480,1,0,0,0,4540
583032,68,1,15/06/2015,1130,1,1,0,0,10610
178614,825,6,02/11/2013,609,1,0,0,0,5500
222783,230,4,12/09/2013,940,1,1,0,0,8437
257531,710,3,07/05/2014,417,1,1,0,0,4483
247622,57,3,17/07/2013,1116,1,1,0,1,9902
183147,1016,5,18/10/2013,404,1,0,0,0,3855
480311,485,3,17/07/2013,401,1,1,0,0,4589
393139,839,7,20/01/2013,0,0,0,0,0,0
647980,516,6,07/12/2013,773,1,0,0,0,6478
57995,1048,1,29/12/2014,647,1,0,0,1,5276
474575,944,4,12/03/2015,950,1,0,0,0,6939
635939,143,5,25/10/2013,592,1,1,0,0,6172
105523,581,4,21/02/2013,599,1,1,0,0,6213
340934,315,1,06/10/2014,587,1,1,0,0,6619
117113,371,5,10/07/2015,437,1,0,0,0,4229
202215,239,1,08/09/2014,416,1,0,0,0,3976
403111,226,6,09/11/2013,557,1,0,0,0,5426
341365,278,3,27/05/2015,763,1,0,0,0,6163
193750,273,6,08/06/2013,563,1,0,0,0,5369
324537,798,4,02/10/2014,1086,1,1,0,0,9576
583446,392,3,14/05/2014,675,1,0,0,0,5576
676606,211,3,03/09/2014,1650,1,1,0,0,13283
277382,976,4,06/11/2014,775,1,1,0,0,7440
154810,208,2,29/07/2014,344,1,1,0,1,3683
298717,374,2,28/10/2014,818,1,0,0,1,6612
85522,84,2,24/09/2013,1498,1,1,0,0,12900
482751,1080,5,18/04/2014,0,0,1,b,1,0
532971,158,3,06/02/2013,487,1,1,0,0,5436
597348,19,1,21/04/2014,0,0,0,b,1,0
3126,608,4,07/08/2014,949,1,1,0,1,8750
585881,939,1,24/06/2013,475,1,0,0,0,4425
614819,525,4,25/12/2014,0,0,0,c,1,0
627571,1101,3,30/10/2013,879,1,0,0,0,7481
131402,552,4,28/03/2013,968,1,1,0,1,9124
29457,398,1,27/04/2015,690,1,1,0,0,7613
594997,1074,4,24/01/2013,592,1,1,0,0,5863
40033,558,5,06/06/2014,540,1,1,0,0,5689
601970,597,2,04/11/2014,718,1,1,0,0,6754
165373,21,6,04/04/2015,716,1,0,0,0,6267
367321,990,2,03/02/2015,524,1,1,0,0,5775
562496,466,6,20/04/2013,431,1,0,0,0,4251
248947,63,2,21/04/2015,471,1,0,0,0,4397
202691,246,4,30/07/2015,885,1,1,0,1,8299
367217,905,1,21/07/2014,903,1,0,0,1,7163
592479,1113,5,17/10/2014,578,1,0,0,1,4788
449950,375,3,14/08/2013,855,1,1,0,1,8244
358551,576,1,22/06/2015,834,1,0,0,0,6523
467086,529,5,09/01/2015,756,1,1,0,0,6857
108643,155,2,10/06/2014,655,1,0,0,1,5713
200459,711,4,05/03/2015,561,1,1,0,0,6175
252542,121,7,10/08/2014,0,0,0,0,0,0
692731,821,5,07/02/2014,854,1,1,0,1,8196
611129,309,4,02/01/2014,560,1,0,0,1,4971
32092,796,7,22/02/2015,0,0,0,0,0,0
180318,584,1,14/07/2014,472,1,1,0,0,5708
690140,562,4,14/11/2013,3191,1,0,0,0,17348
172700,934,2,15/01/2013,478,1,0,0,0,4457
320628,704,1,02/06/2014,1554,1,1,0,0,13502
567032,1011,3,24/07/2013,727,1,0,0,1,5910
66100,804,4,02/05/2013,462,1,1,0,0,4923
285442,338,3,25/09/2013,662,1,1,0,0,6666
183450,148,7,01/03/2015,0,0,0,0,0,0
634147,1064,5,02/01/2015,1142,1,0,0,1,9769
39727,391,7,13/10/2013,0,0,0,0,0,0
309737,650,2,18/02/2014,657,1,1,0,0,6886
666306,771,2,13/08/2013,789,1,1,0,1,7897
73306,478,4,30/07/2015,694,1,1,0,1,6809
299549,349,7,26/05/2013,0,0,0,0,0,0
237687,670,2,15/10/2013,625,1,0,0,0,5368
182089,332,1,12/05/2014,599,1,0,0,0,5248
31532,694,5,24/04/2015,698,1,0,0,0,6269
388698,874,5,29/11/2013,449,1,0,0,0,4257
496149,337,5,30/05/2014,463,1,0,0,0,4420
62983,819,7,26/05/2013,0,0,0,0,0,0
97143,290,6,24/05/2014,430,1,0,0,0,4221
528799,1060,1,14/10/2013,823,1,0,0,0,6211
605465,364,5,27/09/2013,698,1,1,0,0,6796
336830,849,3,25/09/2013,861,1,1,0,0,7944
145081,827,7,06/04/2014,0,0,0,0,0,0
139793,683,1,08/12/2014,956,1,0,0,0,7633
571195,656,7,23/02/2014,0,0,0,0,0,0
154333,983,6,12/07/2014,1231,1,0,0,0,9066
343582,934,3,06/11/2013,739,1,1,0,0,7176
638799,652,2,19/08/2014,775,1,1,0,1,7853
244042,441,6,02/03/2013,810,1,0,0,0,7080
398007,315,6,01/02/2014,276,1,0,0,0,2516
471816,783,7,15/02/2015,0,0,0,0,0,0
360846,328,5,18/10/2013,554,1,0,0,0,5055
116134,378,6,27/09/2014,995,1,0,0,0,7668
20980,916,6,18/04/2015,736,1,0,0,0,6460
584882,147,7,05/01/2014,0,0,0,0,0,0
427138,519,7,19/01/2014,0,0,0,0,0,0
119457,781,5,15/03/2013,608,1,0,0,0,5438
542194,461,6,09/05/2015,579,1,0,0,0,5468
192709,388,2,24/06/2014,974,1,0,0,0,7385
579815,67,2,13/08/2013,874,1,1,0,1,8543
445636,70,1,10/06/2013,657,1,0,0,0,5734
282492,114,5,20/02/2015,651,1,1,0,0,6618
513214,119,1,19/05/2014,782,1,1,0,0,8469
705604,814,4,28/03/2013,988,1,1,0,1,9292
142370,960,5,23/01/2015,489,1,0,0,0,4716
29662,966,6,03/05/2014,481,1,0,0,0,4682
147179,112,5,28/06/2013,743,1,0,0,1,6720
427999,647,5,25/07/2014,599,1,0,0,1,5358
574826,921,4,28/05/2015,1128,1,0,0,0,8341
451601,730,6,27/04/2013,1241,1,0,0,0,9683
439029,724,7,06/04/2014,0,0,0,0,0,0
565690,758,5,12/12/2014,630,1,0,0,0,5596
172223,472,4,30/10/2014,659,1,0,0,0,5497
671174,837,3,18/02/2015,582,1,1,0,0,5412
189750,339,6,05/10/2013,501,1,0,0,0,4748
594328,622,4,01/08/2013,530,1,1,0,1,5711
339917,265,6,22/11/2014,265,1,0,0,0,2394
223709,444,5,29/11/2013,1739,1,0,0,0,12047
52407,395,3,17/04/2013,463,1,0,0,0,4362
547070,121,4,02/05/2013,710,1,1,0,0,7038
489831,931,1,18/02/2013,440,1,1,0,0,5146
684832,142,7,21/09/2014,0,0,0,0,0,0
206427,320,4,12/06/2014,2056,1,0,0,0,12988
87923,234,7,06/04/2014,0,0,0,0,0,0
658970,413,5,25/04/2014,786,1,0,0,1,6712
653407,68,7,03/05/2015,0,0,0,0,0,0
574963,228,5,27/06/2014,598,1,0,0,0,5393
408618,720,7,05/05/2013,0,0,0,0,0,0
666735,1105,2,08/04/2014,378,1,0,0,0,3709
179921,616,1,01/04/2013,0,0,0,b,1,0
673396,446,7,06/01/2013,0,0,0,0,0,0
520771,321,6,15/06/2013,562,1,0,0,0,5365
629057,863,5,01/02/2013,1111,1,0,0,0,8290
165769,364,2,29/10/2013,603,1,0,0,0,5338
526921,886,2,23/09/2014,582,1,0,0,0,4993
664036,501,1,02/06/2014,639,1,1,0,0,7370
41192,78,2,26/11/2013,475,1,0,0,0,4443
581746,585,3,21/01/2015,656,1,0,0,0,5415
490859,220,3,10/07/2013,631,1,0,0,0,5310
253722,949,5,23/08/2013,375,1,0,0,0,3664
413128,500,3,27/11/2013,346,1,0,0,0,3491
147371,109,2,22/10/2013,791,1,1,0,0,7899
137327,757,2,09/12/2014,590,1,0,0,0,5203
453304,402,3,14/05/2014,463,1,0,0,0,4370
295279,362,7,16/03/2014,0,0,0,0,0,0
35359,669,3,11/03/2015,303,1,0,0,0,2901
285477,262,1,20/05/2013,4823,1,0,a,0,30582
415009,538,2,08/10/2013,646,1,1,0,1,6976
631286,1085,5,01/02/2013,901,1,0,0,0,7479
14443,958,4,27/06/2013,587,1,0,0,1,5048
152306,658,4,18/09/2014,613,1,1,0,0,6348
640222,291,5,18/04/2014,0,0,1,b,1,0
640937,696,6,10/08/2013,754,1,0,0,0,6719
469447,463,3,05/03/2014,1068,1,1,0,0,9350
553132,905,4,11/12/2014,973,1,0,0,0,7035
113062,214,1,12/05/2014,547,1,0,0,0,4896
697041,922,6,16/08/2014,743,1,0,0,0,6747
214044,669,6,11/04/2015,417,1,0,0,0,3976
586599,809,6,29/03/2014,625,1,0,0,0,5747
229887,760,1,23/02/2015,1057,1,0,0,0,8358
218033,263,3,14/01/2015,367,1,1,0,0,4236
64249,615,7,03/03/2013,0,0,0,0,0,0
19925,484,5,16/01/2015,881,1,1,0,0,8063
406671,823,5,25/04/2014,519,1,0,0,1,4962
624255,12,3,19/06/2013,909,1,1,0,0,8272
650281,710,2,19/02/2013,324,1,1,0,0,3538
78957,249,1,31/03/2014,651,1,1,0,0,7347
678768,1002,7,27/04/2014,0,0,0,0,0,0
560141,159,5,22/05/2015,758,1,1,0,0,7394
362109,333,1,13/01/2014,1086,1,0,0,0,7858
274482,370,4,16/01/2014,560,1,0,0,0,4992
342742,105,6,24/05/2014,330,1,0,0,0,3183
511476,608,4,21/03/2013,1054,1,1,0,0,9080
700509,606,1,13/05/2013,880,1,1,0,0,9032
51413,77,2,24/03/2015,515,1,0,0,0,4663
467907,906,3,08/10/2014,1297,1,1,0,0,10870
192355,958,4,29/01/2015,534,1,1,0,0,5639
671936,159,7,07/07/2013,0,0,0,0,0,0
480196,843,1,05/05/2014,1216,1,1,0,0,12454
368014,527,2,21/04/2015,816,1,0,0,0,6436
151491,112,4,28/03/2013,903,1,1,0,1,8651
276841,107,5,08/05/2015,1102,1,1,0,0,9592
273500,872,2,20/05/2014,869,1,1,0,0,8140
141885,915,6,19/01/2013,728,1,0,0,0,6421
386405,468,1,23/12/2013,2217,1,0,0,1,17147
306944,119,2,13/05/2014,685,1,0,0,0,5898
537808,811,4,04/04/2013,657,1,0,0,1,5246
234032,66,2,09/09/2014,447,1,0,0,1,4335
249161,383,6,09/08/2014,2004,1,0,0,1,14066
502673,691,2,26/05/2015,614,1,0,0,1,5397
261487,812,2,09/06/2015,748,1,0,0,0,6154
623569,617,4,18/06/2015,572,1,1,0,0,6058
559184,38,5,08/05/2015,587,1,1,0,0,6131
34928,693,1,02/03/2015,770,1,1,0,0,10070
385019,113,3,05/02/2014,821,1,1,0,0,7864
126287,294,5,27/12/2013,906,1,0,0,1,7207
707271,889,1,13/07/2015,513,1,1,0,1,5632
219523,564,6,09/03/2013,419,1,0,0,0,4058
299112,182,2,22/10/2013,337,1,1,0,1,3576
140539,697,3,11/03/2015,877,1,0,0,0,6979
643463,1040,2,11/02/2014,802,1,0,0,0,5945
96751,282,4,09/01/2014,705,1,1,0,0,6837
173714,738,5,10/10/2014,780,1,1,0,1,7876
347582,492,1,02/03/2015,1301,1,1,0,0,12067
288666,516,2,25/06/2013,599,1,0,0,0,5200
151408,108,2,22/10/2013,773,1,1,0,0,7679
390210,911,6,22/11/2014,789,1,0,0,0,6794
649515,713,6,05/07/2014,1406,1,0,0,0,9673
216290,169,1,04/11/2013,828,1,1,0,0,8600
560635,681,1,25/11/2013,489,1,0,0,0,4575
672634,586,3,27/11/2013,2671,1,0,0,0,15045
259939,695,7,23/02/2014,0,0,0,0,0,0
673154,519,5,09/05/2014,640,1,1,0,0,6499
221572,605,7,17/11/2013,0,0,0,0,0,0
258175,37,7,27/01/2013,0,0,0,0,0,0
127911,159,5,08/03/2013,701,1,1,0,0,6770
271476,1010,1,21/10/2013,923,1,1,0,0,9430
423885,611,5,21/03/2014,486,1,1,0,0,5281
595510,780,4,18/07/2013,982,1,1,0,1,9081
453422,808,1,28/07/2014,748,1,1,0,1,8756
650385,300,3,23/07/2014,817,1,0,0,0,6447
472658,392,4,18/07/2013,786,1,1,0,0,7705
584959,1042,3,29/07/2015,444,1,1,0,1,4937
521010,47,5,07/02/2014,856,1,1,0,0,7956
306630,296,6,26/10/2013,427,1,0,0,0,4172
674457,615,3,24/09/2014,1011,1,0,0,0,7447
31941,1061,4,19/09/2013,458,1,0,0,0,4621
612548,1043,1,13/04/2015,1273,1,1,0,0,11312
172222,541,2,19/03/2013,901,1,1,0,0,8678
525552,1070,5,27/06/2014,750,1,0,0,0,6103
177184,385,1,29/04/2013,788,1,1,0,0,8768
177544,684,7,18/08/2013,0,0,0,0,0,0
381864,576,7,11/01/2015,0,0,0,0,0,0
656762,429,2,18/06/2013,465,1,1,0,0,5365
14262,990,5,12/12/2014,614,1,0,0,0,5205
203350,488,5,19/06/2015,398,1,1,0,0,4516
528448,433,5,24/10/2014,594,1,1,0,1,6282
26394,700,1,14/10/2013,475,1,0,0,1,4447
278878,53,7,14/09/2014,0,0,0,0,0,0
542533,661,2,14/07/2015,635,1,1,0,0,6827
364237,458,6,05/07/2014,867,1,0,0,0,7406
155845,567,6,20/09/2014,464,1,0,0,0,4443
504404,793,2,14/04/2015,556,1,1,0,0,6149
649862,15,6,22/02/2014,551,1,0,0,0,5104
36732,836,1,19/05/2014,1000,1,1,0,0,10016
703472,494,5,13/06/2014,1068,1,0,0,0,7863
413910,569,7,18/05/2014,0,0,0,0,0,0
276270,828,7,01/09/2013,0,0,0,0,0,0
358164,429,1,02/06/2014,500,1,1,0,0,6049
692521,169,1,22/07/2013,697,1,0,0,1,5929
289864,840,5,25/07/2014,952,1,0,0,0,7734
438479,1110,6,04/01/2014,440,1,0,0,0,4095
418187,841,7,15/03/2015,0,0,0,0,0,0
423365,403,6,18/01/2014,538,1,0,0,0,5157
35292,1006,7,08/06/2014,0,0,0,0,0,0
435312,437,3,11/02/2015,663,1,0,0,1,5667
625315,609,4,18/04/2013,475,1,0,0,0,4465
347407,424,1,21/10/2013,850,1,1,0,1,9088
287940,400,1,06/04/2015,0,0,0,b,1,0
339786,95,6,07/03/2015,451,1,0,0,0,4328
531075,476,5,12/12/2014,701,1,0,0,0,5976
297217,209,1,17/03/2014,686,1,1,0,0,7635
392907,6,3,29/01/2014,509,1,0,0,0,4221
143533,414,1,25/08/2014,423,1,0,0,1,4024
651200,516,2,02/09/2014,913,1,1,0,0,8838
349075,605,1,20/05/2013,0,0,0,a,0,0
513636,388,3,04/09/2013,921,1,0,0,0,7062
195795,138,4,06/06/2013,870,1,1,0,0,8063
624931,394,4,21/11/2013,714,1,1,0,0,7230
373343,741,7,21/09/2014,0,0,0,0,0,0
476680,290,4,02/04/2015,962,1,1,0,1,8832
325352,947,7,03/08/2014,0,0,0,0,0,0
111165,442,3,21/01/2015,345,1,0,0,0,3465
362507,456,7,26/01/2014,0,0,0,0,0,0
89430,1045,7,27/07/2014,740,1,0,0,0,5465
179830,832,7,08/12/2013,0,0,0,0,0,0
509317,784,5,26/07/2013,850,1,0,0,1,7281
164696,221,2,18/06/2013,529,1,1,0,0,6026
353024,776,1,08/04/2013,681,1,1,0,0,7993
41834,1028,3,18/03/2015,567,1,1,0,0,5768
137627,877,2,28/01/2014,711,1,0,0,0,5942
162921,696,7,22/02/2015,0,0,0,0,0,0
73148,906,3,10/06/2015,1091,1,0,0,0,8073
239773,1075,3,28/05/2014,971,1,0,0,0,7533
643457,511,2,14/04/2015,802,1,1,0,0,7462
78070,154,5,13/03/2015,728,1,0,0,0,6424
710739,1104,1,02/03/2015,512,1,1,0,0,6018
301277,978,5,19/09/2014,980,1,1,0,0,8595
690128,302,3,13/02/2013,260,1,0,0,0,2661
69836,239,6,27/07/2013,409,1,0,0,0,3972
100467,1014,7,31/08/2014,0,0,0,0,0,0
189224,79,1,24/11/2014,772,1,1,0,0,8477
77192,332,6,27/04/2013,177,1,0,0,0,1525
425938,57,2,25/03/2014,847,1,0,0,0,6732
641282,927,4,21/05/2015,897,1,1,0,0,7981
280268,194,3,12/11/2014,380,1,1,0,0,4363
89659,812,2,05/03/2013,978,1,1,0,0,8927
289911,970,2,03/12/2013,567,1,1,0,0,5974
682134,221,5,08/02/2013,572,1,1,0,0,5986
367449,1103,5,27/03/2015,414,1,0,0,0,3904
458266,307,7,10/03/2013,0,0,0,0,0,0
627209,984,1,06/10/2014,874,1,1,0,1,9296
512746,309,5,08/08/2014,609,1,1,0,1,6374
170144,255,2,25/02/2014,489,1,0,0,0,4605
452061,239,6,10/08/2013,383,1,0,0,0,3562
28926,738,1,01/06/2015,901,1,1,0,0,9292
170596,953,4,12/06/2014,619,1,0,0,0,5247
498687,258,5,06/12/2013,537,1,1,0,0,5698
286246,906,3,02/10/2013,1364,1,0,0,0,9568
162041,626,1,03/06/2013,573,1,1,0,0,6682
437711,848,6,27/07/2013,518,1,0,0,0,5030
47731,639,1,25/02/2013,345,1,0,0,0,3400
270925,856,7,22/03/2015,0,0,0,0,0,0
673438,786,6,23/11/2013,231,1,0,0,0,2042
507183,771,4,16/07/2015,784,1,1,0,0,7558
611164,92,2,19/03/2013,565,1,1,0,0,6072
590005,530,3,24/09/2014,849,1,0,0,0,6748
54493,363,4,27/11/2014,980,1,1,0,0,8593
11085,4,3,21/08/2013,1015,1,0,0,0,7543
333230,817,2,27/05/2014,3099,1,0,0,0,19101
234848,842,7,21/04/2013,0,0,0,0,0,0
15819,122,7,01/06/2014,416,1,0,0,0,3959
634199,1001,4,12/06/2014,651,1,0,0,0,5154
167893,218,6,02/03/2013,485,1,0,0,0,4659
445691,945,2,15/01/2013,505,1,0,0,0,4531
639352,894,7,21/06/2015,0,0,0,0,0,0
492215,54,3,10/12/2014,638,1,0,0,0,5657
26161,914,7,07/07/2013,0,0,0,0,0,0
307265,588,3,17/06/2015,679,1,1,0,0,6709
118130,30,6,05/07/2014,670,1,0,0,0,6094
701259,1,1,02/09/2013,496,1,0,0,0,4218
497125,327,5,13/12/2013,972,1,0,0,0,7655
303911,456,1,30/09/2013,942,1,0,0,0,7223
251183,817,3,29/01/2014,2851,1,0,0,0,17257
163838,760,6,23/05/2015,1549,1,0,0,0,10330
541329,419,6,12/07/2014,619,1,0,0,0,5017
683848,875,1,12/08/2013,680,1,1,0,1,7732
700031,126,5,24/07/2015,398,1,0,0,1,3936
680341,374,6,31/08/2013,555,1,0,0,0,5304
300653,390,2,03/06/2014,1263,1,1,0,0,10396
590208,487,7,28/07/2013,0,0,0,0,0,0
269054,443,4,09/04/2015,415,1,0,0,1,3900
95998,593,1,03/03/2014,1546,1,1,0,0,13603
498047,478,1,25/02/2013,643,1,0,0,0,5378
14207,576,7,19/01/2014,0,0,0,0,0,0
276941,114,4,26/12/2013,0,0,0,c,1,0
158500,261,5,26/04/2013,1052,1,1,0,0,9081
503570,310,3,13/05/2015,866,1,0,0,0,6804
174239,935,3,02/04/2014,669,1,1,0,0,6404
576403,115,1,08/07/2013,515,1,0,0,0,4664
647919,950,4,21/11/2013,582,1,1,0,0,5953
246106,329,7,23/06/2013,0,0,0,0,0,0
278226,460,1,08/09/2014,320,1,0,0,0,3288
496270,83,1,17/11/2014,336,1,0,0,0,3327
532881,975,6,23/03/2013,555,1,0,0,0,5373
586221,427,4,18/04/2013,642,1,0,0,0,5449
400908,8,7,20/04/2014,0,0,0,0,0,0
659828,391,7,14/12/2014,0,0,0,0,0,0
495279,776,6,25/05/2013,391,1,0,0,0,3554
370209,274,2,08/07/2014,945,1,0,0,0,7259
533413,259,2,19/11/2013,2437,1,1,0,0,15481
39493,814,3,08/07/2015,644,1,0,0,0,5409
186010,142,4,15/05/2014,551,1,0,0,0,4884
331882,732,7,21/06/2015,338,1,0,0,0,3098
257725,161,5,07/11/2014,881,1,1,0,0,8129
691946,188,3,04/03/2015,470,1,1,0,0,5198
681815,1083,5,10/01/2014,383,1,1,0,1,5273
645691,257,1,27/05/2013,919,1,1,0,0,9448
638410,573,3,28/01/2015,368,1,1,0,0,4495
369929,997,2,09/04/2013,419,1,1,0,0,4820
505986,1076,1,12/08/2013,657,1,1,0,1,7431
368466,287,3,14/01/2015,742,1,1,0,0,7169
487719,302,5,20/03/2015,353,1,1,0,0,3923
246695,1029,7,26/04/2015,0,0,0,0,0,0
204339,12,5,13/06/2014,815,1,0,0,0,7066
538004,32,4,18/06/2015,422,1,1,0,0,5252
593236,784,4,06/03/2014,1017,1,1,0,0,8867
688161,465,7,13/01/2013,0,0,0,0,0,0
458386,83,6,23/03/2013,282,1,0,0,0,2596
600110,1034,2,21/01/2014,873,1,1,0,0,8103
271855,103,7,10/11/2013,0,0,0,0,0,0
349316,483,1,23/03/2015,653,1,0,0,0,5443
321977,141,4,10/01/2013,630,1,1,0,0,6474
168695,1057,5,26/06/2015,540,1,0,0,0,4942
635969,983,2,23/04/2013,1516,1,1,0,0,13038
470209,1094,5,26/07/2013,319,1,0,0,0,3310
304902,171,2,13/08/2013,1007,1,1,0,1,9133
411681,113,2,26/05/2015,598,1,0,0,1,5383
197198,1004,7,12/07/2015,0,0,0,0,0,0
201760,1060,3,23/07/2014,702,1,0,0,1,5760
678734,484,5,04/07/2014,753,1,1,0,0,6860
676356,51,3,06/03/2013,448,1,1,0,0,5438
184008,628,5,15/11/2013,728,1,0,0,0,6169
425961,1082,1,27/04/2015,1002,1,1,0,0,9757
641028,121,4,18/04/2013,476,1,0,0,0,4487
16681,195,6,06/04/2013,1246,1,0,0,0,9758
409280,394,2,03/09/2013,512,1,0,0,0,4686
597627,469,1,28/07/2014,1753,1,1,0,1,15061
353903,602,5,10/04/2015,556,1,0,0,1,5060
460306,1048,6,25/04/2015,525,1,0,0,0,5103
559997,366,5,14/03/2014,554,1,0,0,0,5118
619562,44,4,20/11/2014,594,1,0,0,0,5326
591061,307,6,03/05/2014,128,1,0,0,0,1073
606613,1047,1,11/03/2013,380,1,0,0,0,3743
688848,58,7,25/01/2015,0,0,0,0,0,0
151324,777,3,11/02/2015,319,1,0,0,0,3139
574285,852,5,07/11/2014,602,1,1,0,0,5646
24962,964,1,01/12/2014,1697,1,1,0,0,14633
399807,1084,7,17/11/2013,0,0,0,0,0,0
653450,875,5,20/12/2013,751,1,1,0,0,7192
274365,121,2,25/02/2014,442,1,0,0,1,4342
129618,53,5,10/10/2014,698,1,1,0,0,6767
674670,642,5,20/12/2013,622,1,1,0,0,6371
330021,812,5,11/01/2013,929,1,1,0,0,8317
149745,5,6,14/03/2015,204,1,0,0,0,1746
575565,603,5,01/05/2015,0,0,1,a,0,0
